57,未定名,行政,,,5/8/2019 16:13:43,窝牛创意大厦(东北门),114.330725,30.489888,陶某某盗窃保险柜审讯,未处理,12727238.09,3566677.09
58,未定名,民事,,,6/8/2019 16:36:03,惠养车(德欣里西苑站),114.480139,30.498011,戚某某虚假诉讼被捕,未处理,12743870.78,3567726.49
59,未定名,民事,,,12/8/2019 02:47:30,腾龙张师傅专业钣金喷漆,114.330971,30.512987,秦某某街头诈骗审讯,未处理,12727265.47,3569661.44
60,未定名,民事,,,17/8/2019 14:54:15,车间检修,114.303968,30.465484,葛某某醉酒驾驶在逃,未处理,12724259.51,3563524.9
61,未定名,行政,,,27/8/2019 14:14:30,友间菜馆(升升公寓店),114.343324,30.507201,李某某街头扒窃在逃,未处理,12728640.6,3568913.83
62,未定名,民事,,,22/8/2019 11:18:37,姜炎公鱼堂(二十九分店),114.399648,30.507984,范某某街头诈骗审讯,未处理,12734910.56,3569015
63,未定名,民事,,,9/8/2019 19:29:44,久吉绝味,114.40187,30.49163,奚某某醉酒驾驶被捕,未处理,12735157.91,3566902.13
64,未定名,刑事,,,20/8/2019 23:41:24,二师兄(光谷街),114.404483,30.502756,郑某某街头扒窃审讯,未处理,12735448.79,3568339.53
65,未定名,民事,,,25/8/2019 05:25:56,乐享我味面馆,114.427617,30.504788,许某某肇事逃逸审讯,未处理,12738024.06,3568602.06
66,未定名,刑事,,,10/8/2019 15:58:57,伊利冰淇淋,114.386977,30.500543,朱某某盗窃电缆、电线、U形线夹在逃,未处理,12733500.03,3568053.61
67,未定名,刑事,,,22/8/2019 22:33:44,万达冰冻食品(青菱街店),114.258224,30.437265,喻某某酒后驾驶在逃,未处理,12719167.31,3559880.92
68,未定名,行政,,,15/8/2019 10:47:54,采花毛尖(新竹路店),114.398102,30.491389,李某某盗窃电缆、电线、U形线夹被捕,未处理,12734738.46,3566870.99
69,未定名,行政,,,8/8/2019 21:34:41,可多(保利时代南门2店),114.407394,30.490064,谢某某盗窃三车被捕,未处理,12735772.84,3566699.83
70,未定名,刑事,,,17/8/2019 01:21:11,apple韩国医美&半永久高端定制中心,114.40783,30.504,华某某盗窃三车审讯,未处理,12735821.38,3568500.25
71,未定名,民事,,,24/8/2019 02:22:21,湖北教育超市(华农大荟五店),114.364249,30.472669,严某某盗窃三车在逃,未处理,12730969.96,3564452.88
72,未定名,行政,,,17/8/2019 09:38:19,服装购物广场,114.32541,30.493499,秦某某街头诈骗在逃,未处理,12726646.43,3567143.58
73,未定名,民事,,,11/8/2019 23:50:26,主流(光谷步行街),114.402134,30.504443,李某某醉酒驾驶审讯,未处理,12735187.3,3568557.49
74,未定名,行政,,,2/8/2019 13:26:19,熙熙外贸童装(湖北省妇幼保健院急诊东北),114.353461,30.530019,柏某某扒车盗窃审讯,未处理,12729769.05,3571862.41
75,未定名,刑事,,,2/8/2019 06:36:26,潮童馆(卓刀泉南路),114.367289,30.510217,李某某肇事逃逸审讯,未处理,12731308.37,3569303.53
76,未定名,行政,,,6/8/2019 22:57:05,新蕾电动车(卓刀泉专卖店),114.366614,30.520435,孔某某醉酒驾驶审讯,未处理,12731233.23,3570623.86
77,未定名,刑事,,,23/8/2019 22:27:24,喻师傅车行,114.415999,30.516701,严某某醉酒驾驶被捕,未处理,12736730.75,3570141.35
78,未定名,刑事,,,3/8/2019 09:30:00,房天下(华乐苑店),114.390888,30.508749,金某某盗电被捕,未处理,12733935.4,3569113.85
79,未定名,刑事,,,5/8/2019 08:48:56,菲雅美容SPA汗蒸馆,114.365856,30.526711,严某某肇事逃逸审讯,未处理,12731148.85,3571434.9
80,未定名,民事,,,27/8/2019 19:47:23,卓刀泉寺法物流通处,114.368483,30.516446,郑某某街头诈骗审讯,未处理,12731441.29,3570108.4
81,未定名,行政,,,16/8/2019 12:35:11,宅急送(白沙洲营业厅),114.274599,30.470283,尤某某肇事逃逸在逃,未处理,12720990.17,3564144.71
82,未定名,刑事,,,30/8/2019 16:42:25,武汉佳润达物流有限公司,114.309558,30.450989,彭某某入室抢劫在逃,未处理,12724881.79,3561653
83,未定名,行政,,,11/8/2019 10:47:37,武汉鸿嵩物流有限公司(文荟街),114.338553,30.508538,魏某某网络诈骗审讯,未处理,12728109.5,3569086.58
84,未定名,民事,,,27/8/2019 13:23:46,靓丽美甲,114.374691,30.508716,章某某街头扒窃审讯,未处理,12732132.36,3569109.58
85,未定名,行政,,,9/8/2019 12:17:10,Alice定制馆,114.368627,30.501163,曹某某肇事逃逸在逃,未处理,12731457.32,3568133.71
86,未定名,行政,,,15/8/2019 22:57:11,金娃造型专业烫染店,114.32946,30.484889,章某某醉酒驾驶被捕,未处理,12727097.27,3566031.32
87,未定名,行政,,,3/8/2019 12:00:13,中环地产(武汉烽胜路店),114.292753,30.486261,邹某某入室盗窃被捕,未处理,12723011.07,3566208.55
88,未定名,民事,,,1/8/2019 08:10:46,安泰康大药房(恒泰分店),114.366276,30.52977,沉某某醉酒驾驶审讯,未处理,12731195.61,3571830.23
89,未定名,行政,,,10/8/2019 10:48:16,爱格成人24小时无人售货,114.338907,30.518028,章某某入室盗窃被捕,未处理,12728148.91,3570312.83
90,未定名,刑事,,,9/8/2019 23:09:39,凯莱主题酒店(拉德芳斯华科武昌分校店),114.313484,30.488777,褚某某入室抢劫在逃,未处理,12725318.83,3566533.57
91,未定名,民事,,,20/8/2019 18:42:13,鑫宜家宾馆(武汉工程大学店),114.391576,30.498779,魏某某盗油被捕,未处理,12734011.99,3567825.71
92,未定名,行政,,,28/8/2019 10:25:58,如佳商务宾馆,114.323433,30.497554,褚某某街头诈骗被捕,未处理,12726426.35,3567667.45
93,未定名,民事,,,20/8/2019 00:31:07,纽宾凯鲁广国际酒店(北门),114.39835,30.501186,秦某某街头扒窃审讯,未处理,12734766.07,3568136.68
94,未定名,刑事,,,11/8/2019 05:07:09,千升大酒店华中农业大学店(东北门),114.336121,30.480289,邹某某虚假诉讼在逃,未处理,12727838.77,3565437.12
95,未定名,行政,,,8/8/2019 01:10:04,智能公寓,114.403721,30.504403,冯某某醉酒驾驶在逃,未处理,12735363.97,3568552.32
96,未定名,民事,,,30/8/2019 23:08:23,鹿鸣苑停车场,114.36629,30.50274,魏某某醉酒驾驶被捕,未处理,12731197.17,3568337.46
97,未定名,刑事,,,30/8/2019 20:39:16,华中科技大学东2区宿舍126栋,114.419829,30.516309,邹某某盗窃（破坏）电力电信设施在逃,未处理,12737157.1,3570090.7
98,未定名,民事,,,3/8/2019 18:10:40,湖北开放职业学院女生公寓(西门),114.397613,30.499253,冯某某飞车抢夺审讯,未处理,12734684.03,3567886.95
99,未定名,行政,,,5/8/2019 01:51:08,青润家园-西区,114.282225,30.487783,奚某某肇事逃逸被捕,未处理,12721839.09,3566405.16
100,未定名,民事,,,12/8/2019 20:45:41,老教授协会教育服务中心惠诚分部,114.368847,30.515608,金某某酒后驾驶被捕,未处理,12731481.81,3570000.12
101,未定名,民事,,,21/8/2019 14:47:46,中国地质大学保卫处治安二科,114.400444,30.526936,张某某盗电审讯,未处理,12734999.17,3571463.98
102,未定名,民事,,,25/8/2019 08:48:12,北京帝豪文化传播有限公司武汉分公司,114.397977,30.500673,彭某某盗窃保险柜审讯,未处理,12734724.55,3568070.41
103,未定名,行政,,,7/8/2019 14:41:03,尚德机构(光谷店),114.398435,30.507364,潘某某盗窃三车被捕,未处理,12734775.53,3568934.9
104,未定名,行政,,,7/8/2019 17:37:42,华师网络继续教育,114.356991,30.519295,何某某入室盗窃被捕,未处理,12730162.01,3570476.55
105,未定名,民事,,,25/8/2019 03:50:04,广埠屯地铁站G口,114.365688,30.521883,周某某盗窃保险柜审讯,未处理,12731130.15,3570810.98
106,未定名,行政,,,30/8/2019 08:54:29,湖北省肿瘤医院停车场,114.36408,30.500742,郑某某街头扒窃被捕,未处理,12730951.15,3568079.32
107,未定名,刑事,,,14/8/2019 05:42:04,威盛投资管理,114.391476,30.498822,朱某某酒后驾驶在逃,未处理,12734000.86,3567831.26
108,未定名,民事,,,30/8/2019 15:42:31,信禾智业营销策划有限公司,114.423824,30.504023,陶某某肇事逃逸在逃,未处理,12737601.82,3568503.22
109,未定名,刑事,,,10/8/2019 10:13:20,武汉净宇微藻科技有限公司,114.474938,30.485327,谢某某盗窃电缆、电线、U形线夹被捕,未处理,12743291.81,3566087.9
110,未定名,民事,,,9/8/2019 00:24:30,武汉铭静阁装饰设计工程有限公司,114.278118,30.474029,蒋某某电信诈骗被捕,未处理,12721381.9,3564628.54
111,未定名,行政,,,1/8/2019 20:56:08,北京元洲装饰集团武汉公司(南望山路),114.392326,30.511644,孙某某盗窃（破坏）电力电信设施审讯,未处理,12734095.48,3569487.91
112,未定名,行政,,,17/8/2019 13:41:24,凤凰路,114.307366,30.487764,喻某某醉酒驾驶被捕,未处理,12724637.78,3566402.71
113,未定名,行政,,,21/8/2019 15:45:36,第七〇九研究所社区24栋-3单元,114.391118,30.507253,吴某某肇事逃逸审讯,未处理,12733961.01,3568920.55
114,未定名,民事,,,12/8/2019 03:12:52,东都陈,114.459594,30.520004,许某某入室盗窃审讯,未处理,12741583.72,3570568.17
115,未定名,行政,,,7/8/2019 14:51:47,丁字桥南路与建安街交叉口,114.325391,30.504222,潘某某街头扒窃审讯,未处理,12726644.31,3568528.94
116,未定名,行政,,,11/8/2019 10:49:11,武汉科技大学黄家湖校区南4舍,114.263428,30.435986,秦某某盗窃三车被捕,未处理,12719746.62,3559715.79
117,未定名,行政,,,10/8/2019 20:23:32,中国铁通公话超市,114.32967,30.513345,云某某网络诈骗审讯,未处理,12727120.65,3569707.7
118,未定名,民事,,,3/8/2019 07:19:51,B69区-6(雄楚1号购物广场),114.389531,30.497179,朱某某肇事逃逸审讯,未处理,12733784.34,3567619
119,未定名,行政,,,27/8/2019 15:40:38,C158(珞珈创意体验城),114.357161,30.52658,严某某盗窃电缆、电线、U形线夹被捕,未处理,12730180.93,3571417.97
120,未定名,行政,,,21/8/2019 03:07:11,湖北省民政厅(西门),114.366829,30.508389,喻某某盗窃保险柜在逃,未处理,12731257.17,3569067.33
121,未定名,行政,,,12/8/2019 22:59:51,专家诊室11,114.46358,30.487302,彭某某肇事逃逸被捕,未处理,12742027.44,3566343.03
122,未定名,民事,,,30/8/2019 06:25:54,东山公寓7号楼,114.398251,30.467932,陈某某盗窃（破坏）电力电信设施在逃,未处理,12734755.05,3563841.06
123,未定名,民事,,,5/8/2019 02:08:02,公共厕所,114.583737,30.512599,尤某某盗窃（破坏）电力电信设施在逃,未处理,12755403.26,3569611.31
124,未定名,行政,,,1/8/2019 16:18:09,武汉理工大学马房山校区东院停车场,114.354354,30.521596,吕某某醉酒驾驶在逃,未处理,12729868.46,3570773.89
125,未定名,民事,,,17/8/2019 14:35:35,竹苑小区东区(西门),114.34517,30.525087,王某某肇事逃逸在逃,未处理,12728846.1,3571225.03
126,未定名,刑事,,,1/8/2019 16:12:31,长江社区·关山四村12幢-1单元,114.409004,30.483145,谢某某入室盗窃被捕,未处理,12735952.07,3565806.04
127,未定名,刑事,,,5/8/2019 06:51:44,腾飞不锈钢(白沙洲大道),114.288912,30.498251,杨某某入室盗窃被捕,未处理,12722583.49,3567757.49
128,未定名,刑事,,,3/8/2019 23:11:18,小郑农资,114.267699,30.466146,李某某盗油审讯,未处理,12720222.07,3563610.4
129,未定名,行政,,,12/8/2019 06:55:00,头等舱轰趴馆,114.260696,30.441701,吴某某酒后驾驶审讯,未处理,12719442.5,3560453.68
130,未定名,行政,,,28/8/2019 09:56:28,泰然·南湖玫瑰湾二期红玫苑(北门),114.343152,30.487408,卫某某盗窃电缆、电线、U形线夹被捕,未处理,12728621.46,3566356.72
131,未定名,行政,,,29/8/2019 03:14:49,东瑞华中汽车城(西门),114.256616,30.425027,郑某某入室盗窃审讯,未处理,12718988.31,3558300.93
132,未定名,刑事,,,5/8/2019 12:06:01,渔业村新港123号楼,114.283656,30.462341,尤某某扒车盗窃被捕,未处理,12721998.39,3563118.99
133,未定名,行政,,,20/8/2019 10:05:37,华联飞鸟集,114.265725,30.449746,韩某某醉酒驾驶被捕,未处理,12720002.32,3561492.49
134,未定名,行政,,,19/8/2019 16:21:04,渔业村青菱桥68号楼,114.26904,30.460808,杨某某肇事逃逸在逃,未处理,12720371.35,3562921.01
135,未定名,行政,,,11/8/2019 17:15:20,青菱桥210号楼,114.269148,30.460949,周某某盗窃三车审讯,未处理,12720383.37,3562939.22
136,未定名,刑事,,,30/8/2019 21:17:30,南国都市1栋,114.280738,30.478713,孙某某电信诈骗被捕,未处理,12721673.56,3565233.55
137,未定名,刑事,,,10/8/2019 04:17:53,万科金色城市1807栋,114.261717,30.48233,孔某某盗油被捕,未处理,12719556.15,3565700.76
138,未定名,行政,,,4/8/2019 07:22:00,佬菜农菜馆,114.267429,30.476951,郑某某肇事逃逸被捕,未处理,12720192.01,3565005.96
139,未定名,民事,,,24/8/2019 08:44:30,张亮麻辣烫,114.374363,30.528788,郑某某街头扒窃在逃,未处理,12732095.85,3571703.32
140,未定名,行政,,,17/8/2019 19:01:45,花香漫花艺生活馆,114.295613,30.469381,葛某某醉酒驾驶审讯,未处理,12723329.44,3564028.21
141,未定名,刑事,,,27/8/2019 06:11:17,兴发果品商行,114.288275,30.485145,潘某某醉酒驾驶被捕,未处理,12722512.58,3566064.39
142,未定名,民事,,,7/8/2019 12:21:13,和顺装饰,114.292841,30.488404,沉某某盗窃电缆、电线、U形线夹被捕,未处理,12723020.86,3566485.38
143,未定名,刑事,,,9/8/2019 12:17:08,毛坦家具家电调剂市场,114.293659,30.469799,李某某肇事逃逸在逃,未处理,12723111.92,3564082.2
144,未定名,刑事,,,17/8/2019 21:09:16,板桥社区c区2号楼,114.31542,30.46881,范某某醉酒驾驶被捕,未处理,12725534.34,3563954.46
145,未定名,民事,,,21/8/2019 05:39:37,保利·心语16栋,114.324742,30.481227,邹某某街头诈骗审讯,未处理,12726572.06,3565558.28
146,未定名,刑事,,,29/8/2019 19:41:44,天运副食,114.318348,30.473292,卫某某飞车抢夺被捕,未处理,12725860.29,3564533.35
147,未定名,民事,,,23/8/2019 20:58:31,咕噜噜卤汁饭,114.31338,30.499438,曹某某醉酒驾驶被捕,未处理,12725307.25,3567910.85
148,未定名,行政,,,16/8/2019 23:03:04,板桥社区-计生服务与药具发放点,114.31602,30.4673,李某某醉酒驾驶审讯,未处理,12725601.14,3563759.44
149,未定名,刑事,,,26/8/2019 07:46:40,泰然南湖玫瑰湾8号停车场,114.343725,30.487634,施某某肇事逃逸被捕,未处理,12728685.24,3566385.91
150,未定名,行政,,,7/8/2019 03:51:58,雅轩餐厅,114.338648,30.489268,郑某某肇事逃逸审讯,未处理,12728120.07,3566597
151,未定名,刑事,,,25/8/2019 15:28:39,武汉凯丽金生物科技有限公司,114.310049,30.485677,赵某某盗窃电缆、电线、U形线夹被捕,未处理,12724936.45,3566133.11
152,未定名,民事,,,25/8/2019 08:12:44,红鼎汇茶社,114.304835,30.496963,卫某某入室抢劫在逃,未处理,12724356.03,3567591.09
153,未定名,行政,,,4/8/2019 11:42:23,军威苑6栋,114.313087,30.494201,杨某某飞车抢夺在逃,未处理,12725274.64,3567234.27
154,未定名,民事,,,1/8/2019 08:15:15,军威苑小区13号楼,114.311278,30.493419,施某某扒车盗窃被捕,未处理,12725073.26,3567133.24
155,未定名,刑事,,,2/8/2019 16:13:58,数码彩漆油家居效果体验馆,114.299952,30.504011,喻某某盗窃（破坏）电力电信设施在逃,未处理,12723812.45,3568501.67
156,未定名,行政,,,29/8/2019 08:05:18,龙兴板材,114.321022,30.500791,孙某某街头扒窃被捕,未处理,12726157.96,3568085.65
157,未定名,行政,,,9/8/2019 02:55:46,甲康生灰指甲(南湖店),114.325525,30.512706,曹某某入室盗窃审讯,未处理,12726659.23,3569625.13
158,未定名,刑事,,,6/8/2019 01:15:36,松涛苑E区7栋,114.322427,30.511402,韩某某街头扒窃被捕,未处理,12726314.36,3569456.64
159,未定名,民事,,,14/8/2019 22:13:20,武汉华中大禹科技有限责任公司,114.371699,30.527643,潘某某虚假诉讼被捕,未处理,12731799.29,3571555.34
160,未定名,行政,,,29/8/2019 14:12:04,华中农业大学教师公寓西苑38栋,114.343585,30.47777,严某某街头诈骗被捕,未处理,12728669.66,3565111.75
161,未定名,行政,,,20/8/2019 10:35:48,华中农业大学-景园楼,114.35966,30.476536,赵某某网络诈骗在逃,未处理,12730459.12,3564952.35
162,未定名,刑事,,,26/8/2019 19:40:15,华中农业大学-学生事务大楼,114.362699,30.473179,蒋某某入室盗窃审讯,未处理,12730797.42,3564518.75
163,未定名,民事,,,27/8/2019 19:50:10,卤智圣,114.333893,30.484546,孔某某扒车盗窃在逃,未处理,12727590.75,3565987.01
164,未定名,行政,,,9/8/2019 23:58:23,民芳超市,114.376302,30.507675,潘某某肇事逃逸在逃,未处理,12732311.7,3568975.08
165,未定名,刑事,,,23/8/2019 20:05:52,大华·南湖·公园世家3期-2号车库,114.327084,30.495655,杨某某醉酒驾驶审讯,未处理,12726832.77,3567422.11
166,未定名,行政,,,26/8/2019 17:51:51,武汉市企一家管理咨询有限公司,114.352657,30.523992,钱某某酒后驾驶被捕,未处理,12729679.55,3571083.52
167,未定名,行政,,,10/8/2019 01:51:21,金地格林小镇G栋,114.331846,30.501159,秦某某盗窃电缆、电线、U形线夹在逃,未处理,12727362.88,3568133.2
168,未定名,行政,,,12/8/2019 12:39:58,喜顾(名士一号店),114.34218,30.506771,奚某某盗窃（破坏）电力电信设施被捕,未处理,12728513.25,3568858.28
169,未定名,行政,,,10/8/2019 01:37:39,湖北恒信电力设计有限公司,114.341518,30.504884,尤某某肇事逃逸被捕,未处理,12728439.56,3568614.47
170,未定名,民事,,,20/8/2019 08:00:16,永诚装潢部,114.329734,30.512757,孙某某虚假诉讼在逃,未处理,12727127.77,3569631.72
171,未定名,行政,,,28/8/2019 01:58:04,北港佳和云居8号楼,114.32321,30.50787,窦某某肇事逃逸在逃,未处理,12726401.52,3569000.27
172,未定名,行政,,,18/8/2019 05:02:06,水果粮油店,114.355542,30.523859,秦某某盗窃（破坏）电力电信设施审讯,未处理,12730000.7,3571066.33
173,未定名,行政,,,4/8/2019 07:08:24,月亮湾4-3号,114.323399,30.505368,吴某某虚假诉讼在逃,未处理,12726422.56,3568677
174,未定名,民事,,,27/8/2019 17:48:33,迪雅花园1-10号,114.334412,30.516163,孙某某肇事逃逸审讯,未处理,12727648.52,3570071.83
175,未定名,民事,,,3/8/2019 15:19:48,鸿岭花园5栋,114.341159,30.51896,李某某酒后驾驶在逃,未处理,12728399.6,3570433.26
176,未定名,行政,,,3/8/2019 03:27:07,集胜隆汽配超市(武昌店),114.328965,30.513556,钱某某盗窃（破坏）电力电信设施在逃,未处理,12727042.17,3569734.97
